rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,LRTF,6,None,27,12.482191780821918,9.937820896496799,0.8931506849315068,0.9910233393177738,7.932971014492754,23.00724637681159,1114,1104,5.7744843511663,0.9902912621359223
0.0,0,hard,10.22,LRTF,6,None,18,45.59452054794521,45.75111599627965,0.9771689497716896,0.8998287671232876,7.949571836346337,22.930542340627973,1168,1051,7.4592663154293195,0.8935395814376706
0.0,0,hard,10.22,FCFS,6,None,86,162.0054794520548,24.43821105661294,0.9926940639269407,0.7191283292978208,7.836139169472503,19.753086419753085,1239,891,49.36187784376973,0.6984402079722704
0.0,0,hard,10.22,FCFS,6,None,83,193.32054794520548,31.034703758538637,0.9872146118721462,0.707256046705588,7.807783018867925,17.45283018867924,1199,848,64.3285524292625,0.6891054030115146
0.0,0,hard,10.22,LRTF,6,None,16,63.515068493150686,52.66048224433867,0.9703196347031963,0.8859180035650623,7.886317907444668,21.830985915492956,1122,994,6.8886955609125025,0.8790170132325141
0.0,0,hard,10.22,LRTF,6,None,31,7.652054794520548,6.173881887734263,0.9114155251141551,0.9957118353344768,7.961240310077519,24.117140396210164,1166,1161,4.096505849347455,0.9953703703703703
0.0,0,hard,10.22,LRTF,6,None,22,45.8054794520548,58.06148665144688,0.958904109589041,0.9508644222020018,7.886124401913875,21.14832535885167,1099,1045,13.495729323700388,0.9476236663433559
0.0,0,hard,10.22,FCFS,6,None,89,185.07945205479453,28.718793160623402,0.9817351598173517,0.679042904290429,7.67314702308627,12.515188335358445,1212,823,57.97477591417197,0.6605584642233857
0.0,0,hard,10.22,LRTF,6,None,32,11.884931506849314,13.415243178895459,0.9173515981735161,0.97751873438801,7.984667802385008,26.66098807495741,1201,1174,5.104575244769205,0.9759572573463936
0.0,0,hard,10.22,LRTF,6,None,33,10.578082191780823,5.295583827772408,0.9091324200913243,0.9689597315436241,7.8632034632034635,18.87445887445887,1192,1155,4.7955311467423325,0.9663941871026339
0.0,0,hard,10.22,LRTF,6,None,40,2.649315068493151,1.10834367136975,0.8114155251141555,0.9918772563176895,7.9481346678798905,22.56596906278435,1108,1099,2.4705464839957894,0.9913461538461539
0.0,0,hard,10.22,LRTF,6,None,37,8.01917808219178,4.038907194843863,0.8684931506849315,0.989103101424979,8.035593220338983,24.830508474576273,1193,1180,4.057435257093484,0.9883303411131059
0.0,0,hard,10.22,LRTF,6,None,42,1.356164383561644,0.30499873381011533,0.7100456621004567,0.9929203539823008,7.9411764705882355,23.440285204991085,1130,1122,1.806897847823081,0.9924314096499527
0.0,0,hard,10.22,LRTF,6,None,30,31.77260273972603,25.601673346616504,0.969406392694064,0.9526785714285714,7.998125585754452,24.742268041237114,1120,1067,11.57343711436838,0.9492337164750958
0.0,0,hard,10.22,LRTF,6,None,43,5.1287671232876715,2.8296430011864397,0.7721461187214611,0.993127147766323,8.028546712802768,25.51903114186851,1164,1156,3.0587299042830014,0.992626728110599
0.0,0,hard,10.22,LRTF,6,None,44,6.156164383561644,3.7620635587614144,0.8981735159817352,0.9921397379912664,7.979753521126761,24.471830985915492,1145,1136,3.6493548327127674,0.9916044776119403
0.0,0,hard,10.22,LRTF,6,None,34,24.013698630136986,26.185535408485343,0.9767123287671233,0.979009235936188,7.9013722126929675,21.09777015437393,1191,1166,9.081464322721787,0.9773550724637681
0.0,0,hard,10.22,LRTF,6,None,1,151.8739726027397,82.54664450693423,0.9936073059360732,0.764808362369338,7.859908883826879,20.3872437357631,1148,878,11.362937643879814,0.7530981887511916
0.0,0,hard,10.22,LRTF,6,None,45,0.7835616438356164,0.16217535832282637,0.6835616438356165,0.9945054945054945,7.930939226519337,22.559852670349905,1092,1086,1.623021745873761,0.9940476190476191
0.0,0,hard,10.22,LRTF,6,None,47,1.9479452054794522,0.729688523629492,0.712785388127854,0.9898617511520738,7.919925512104283,22.90502793296089,1085,1074,2.1031433894657723,0.9893203883495145
