rho,rho_idx,sampling_mode,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,FCFS,5,None,85,118.77534246575343,19.796399555893768,0.9863013698630136,0.7716606498194946,7.727485380116959,14.035087719298245,1108,855,41.537536211712755,0.7574304889741131
0.0,0,hard,FCFS,6,None,4,7.032876712328767,1.2459446428600576,0.9278538812785387,0.9670433145009416,7.937682570593963,24.148003894839338,1062,1027,4.226628232896773,0.9642126789366053
0.0,0,hard,FCFS,6,None,5,8.435616438356165,1.4097461181528588,0.9342465753424658,0.9860869565217392,7.824514991181658,18.430335097001766,1150,1134,4.450632701711622,0.9849482596425212
0.0,0,hard,FCFS,5,None,76,173.2986301369863,26.19036363886874,0.9906849315068493,0.6981132075471698,7.687426556991775,12.925969447708574,1219,851,53.63521130529696,0.6763412489006156
0.0,0,hard,FCFS,6,None,9,6.69041095890411,1.0141096997826826,0.8511415525114155,0.9684400360685302,7.827746741154562,19.45996275605214,1109,1074,3.8446913490646306,0.966698382492864
0.0,0,hard,FCFS,5,None,81,175.35890410958905,27.06659289100377,0.9923287671232877,0.6897435897435897,7.869888475836431,20.074349442379187,1170,807,55.496150531904796,0.6660533578656854
0.0,0,hard,FCFS,6,None,7,6.065753424657534,0.927565758005645,0.8890410958904109,0.992,8.016129032258064,25.806451612903224,1125,1116,3.6900559686294754,0.9913793103448276
0.0,0,hard,FCFS,6,None,8,14.005479452054795,2.1192716469018853,0.9105022831050228,0.9776586237712243,7.849177330895795,20.109689213893965,1119,1094,6.382557662550774,0.9757045675413022
0.0,0,hard,FCFS,6,None,10,6.273972602739726,0.9278485524926207,0.8931506849315068,0.9848484848484849,7.831623931623931,18.803418803418804,1188,1170,3.5702399473159545,0.983754512635379
0.0,0,hard,FCFS,5,None,75,223.7972602739726,38.04087083713483,0.9939726027397261,0.5806745670009116,7.770800627943485,16.3265306122449,1097,637,75.94141414314046,0.5463510848126233
0.0,0,hard,FCFS,5,None,97,87.9068493150685,14.09696678704749,0.9726027397260274,0.8990590248075278,7.726926736441484,13.79638439581351,1169,1051,29.94113698320343,0.8927272727272727
0.0,0,hard,FCFS,5,None,78,204.46027397260275,34.72060914611575,0.9895890410958904,0.6821366024518388,7.672657252888318,11.938382541720156,1142,779,71.81516571767533,0.6522988505747126
0.0,0,hard,FCFS,6,None,12,6.002739726027397,1.0193067684195163,0.8885844748858447,0.9875239923224568,7.849368318756074,18.658892128279884,1042,1029,3.9479681476646036,0.9864864864864865
0.0,0,hard,FCFS,5,None,87,169.77534246575343,27.629985031567735,0.9912328767123288,0.7031924072476272,7.700613496932515,14.96932515337423,1159,815,57.47135152325541,0.6841138659320477
0.0,0,hard,FCFS,5,None,80,201.51780821917808,32.61936630119988,0.9934246575342467,0.6856414613423959,7.602230483271375,10.285006195786861,1177,807,65.75699953010809,0.6577243293246994
0.0,0,hard,FCFS,6,None,11,12.145205479452056,1.7818802037170614,0.8940639269406392,0.9757575757575757,7.950310559006211,22.5377107364685,1155,1127,5.5489012393164305,0.9740740740740741
